Wavelength(nm),Flux
4588.9222388114695,2111993.326103471
4586.058485161284,2105611.2985486328
4583.193157499045,2117355.2916066237
4580.3262558247525,2119687.064130711
4577.457780138406,2130920.925955011
4574.587730440005,2113366.2687893054
4571.716106729549,2123412.75279963
4568.84290900704,2181092.6167083476
4565.968137272477,2115913.4854794163
4563.091791525861,2143536.13283112
4560.21387176719,2133808.5013645496
4557.334377996464,2143237.501473809
4554.453310213685,2151957.656948322
4551.570668418853,2144993.3068942972
4548.686452611965,2157694.9694817825
4545.8006627930245,2171757.4228732446
4542.913298962029,2147219.289906747
4540.024361118981,2141333.4924190193
4537.133849263878,2173898.6133758416
4534.24176339672,2183354.902106484
4531.348103517509,2182216.0876986
4528.452869626244,2177283.129637336
4525.556061722926,2198168.765400982
4522.657679807553,2196556.0535429837
4519.757723880125,2199016.8800745504
4516.8561939406445,2185369.3722544187
4513.953089989109,2216817.8495197278
4511.0484120255205,2198089.936647023
4508.142160049878,2230796.5827276064
4505.234334062181,2223417.03177128
4502.32493406243,2240356.5694498243
4499.413960050624,2222448.3022137745
4496.501412026766,2236791.165977214
4493.587289990853,2200955.3091120305
4490.671593942886,2238617.1485842383
4487.754323882864,2241438.4764581653
4484.835479810789,2321324.8286006544
4481.9150617266605,2242829.99970875
4478.993069630477,2244856.3669143454
4476.069503522241,2261170.3482278218
4473.14436340195,2273281.4632744244
4470.217649269604,2254744.3889576993
4467.289361125206,2261711.717913136
4464.359498968753,2231675.8199289497
4461.428062800246,2235186.3779032156
4458.495052619684,2213969.773003668
4455.560468427069,2226253.7113181944
4452.6243102224,2186141.7039268976
4449.686578005678,2214604.193482928
4446.747271776901,2212802.1230265885
4443.80639153607,2200730.822851813
4440.863937283185,2155309.4492561575
4437.919909018245,2185467.254675764
4434.974306741253,2164802.1475156224
4432.027130452205,2163515.257607989
4429.078380151104,2127490.8763568746
4426.128055837949,2130791.974137472
4423.17615751274,2111390.7497953423
4420.222685175478,2115424.226407839
4417.267638826161,2121645.483334488
4414.311018464789,2117481.552414486
4411.352824091364,2107547.97686573
4408.393055705886,2104668.7832541186
4405.431713308353,2093900.980527644
4402.4687968987655,2090381.5259592377
4399.504306477124,2082322.1946478821
4396.53824204343,2114115.7934544086
4393.57060359768,2100314.5372921824
4390.601391139878,2100424.8234829158
4387.63060467002,2097274.816986112
4384.65824418811,2094634.615120043
4381.684309694145,2091437.3583118685
4378.708801188126,2095359.2749503464
4375.731718670053,2085324.1052516506
4372.7530621399255,2092323.0556261593
4369.772831597745,2088299.6135577739
4366.7910270435095,2202664.507026944
4363.807648477221,2070643.4118308432
4360.822695898877,2079308.8791520945
4357.836169308481,2134792.865452612
4354.848068706029,2099912.520273364
4351.858394091525,2118049.207907649
4348.867145464965,2101268.6848538397
4345.874322826353,2121152.95777348
4342.879926175686,2080681.3574515493
4339.883955512964,2104574.954297577
4336.8864108381895,2107828.036374992
4333.88729215136,2119820.877110977
4330.886599452478,2160843.150250958
4327.88433274154,2140695.1446094764
4324.880492018549,2111165.0649067545
4321.875077283505,2163692.384584975
4318.868088536406,2163829.4331040545
4315.859525777252,2155440.3316537286
4312.849389006045,2196865.9877544465
4309.837678222784,2200721.7103767022
4306.824393427469,2206848.721979768
4303.809534620101,2226221.2502785386
4300.7931018006775,2234083.5899793003
4297.7750949692,2261697.1447734386
4294.75551412567,2265761.574793089
4291.7343592700845,2277040.4569354993
4288.711630402446,2282971.811390224
4285.687327522753,2314415.015460036
4282.661450631005,2326917.9645865867
4279.633999727204,2302898.0947127948
4276.604974811349,2353980.6100543006
4273.574375883441,2350205.173820705
4270.542202943478,2341733.9246562794
4267.50845599146,2364459.5292679034
4264.47313502739,2350864.3032827815
4261.436240051265,2387343.354348246
4258.397771063086,2396240.1031826683
4255.357728062852,2395502.823533684
4252.316111050565,2425158.948133099
4249.272920026224,2418293.7620448214
4246.228154989829,2417068.3406273494
4243.18181594138,2463150.9444421334
4240.133902880877,2453618.5303299725
4237.08441580832,2431809.07157447
4234.03335472371,2458242.943331641
4230.980719627045,2449469.023528036
4227.926510518325,2442744.996823218
4224.870727397552,2463243.8917536694
4221.813370264725,2476827.3040614724
4218.754439119844,2457964.0362677025
4215.69393396291,2478269.3446447384
4212.631854793921,2476392.4279687074
4209.568201612878,2530562.036539144
4206.50297441978,2521618.1076909984
4203.43617321463,2499609.0569300647
4200.3677979974245,2538458.2137960996
4197.297848768165,2558343.692537792
4194.226325526853,2547317.9922030973
4191.153228273485,2596019.6004801863
4188.078557008064,2545879.2844639327
4185.00231173059,2584359.2011617166
4181.9244924410605,2576765.937832023
4178.8450991394775,2580318.7443517386
4175.76413182584,2597137.2172394064
4172.6815905001495,2584186.718316068
4169.597475162404,2573582.782827843
4166.511785812606,2596394.203692476
4163.424522450752,2585880.550430784
4160.335685076845,2613763.3421725845
4157.2452736908845,2628931.4774917457
4154.15328829287,2584136.466197143
4151.0597288828,2648855.813246152
4147.964595460678,2623747.290975883
4144.867888026501,2628164.5619623605
4141.769606580269,2635816.2856910666
4138.6697511219845,2671894.0084564243
4135.568321651645,2631694.4273371412
4132.465318169252,2670061.2405452873
4129.360740674806,2622637.5686543025
4126.254589168304,2675342.720434876
4123.14686364975,2693612.7619652953
4120.03756411914,2679042.1451576394
4116.926690576478,2664433.281840054
4113.81424302176,2672273.400831908
4110.700221454989,2687569.989431525
4107.584625876165,2748625.3102681655
4104.467456285285,2756240.771305372
4101.348712682353,2759191.169345315
4098.228395067365,2769970.561603
4095.1065034403246,2761402.5083448347
4091.9830378012293,2787931.225246257
4088.85799815008,2771355.1230178727
4085.7313844868777,2842760.311726947
4082.6031968116204,2774026.8508558995
4079.4734351243096,2787352.990317192
4076.3420994249445,2783814.341473149
4073.2091897135256,2818095.9497077023
4070.0747059900523,2799053.640087531
4066.9386482545256,2864053.234342322
4063.8010165069445,2839707.2407154245
4060.661810747309,2852606.63279265
4057.5210309756208,2859188.276850994
4054.378677191877,2887425.6413803375
4051.2347493960806,2848655.6688136407
4048.0892475882292,2861374.8020926174
4044.9421717683244,2902984.43278529
4041.793521936366,2894013.6162058143
4038.6432980923523,2869361.620756016
4035.4915002362854,2914469.151362538
4032.3381283681647,2885487.9021831555
4029.1831824879896,2889670.7598638046
4026.02666259576,2908232.3496039957
4022.8685686914773,2893029.103676786
4019.7089007751406,2895852.398302948
4016.5476588467495,2884141.305598322
4013.3848429063046,2910564.7779838084
4010.2204529538053,2917791.760004926
4007.0544889892526,2875584.328314577
4003.886951012645,2876742.7115744976
4000.717839023984,2893079.4096144666
3997.54715302327,2852704.9695012737
3994.3748930105003,2801615.31427494
3991.2010589856773,2870402.447519457
3988.0256509488,3029292.474254257
3984.848668899869,2847639.899257699
3981.670112838884,2797479.536164277
3978.4899827658455,2784462.6773351375
3975.3082786807527,2748574.5137826297
3972.1250005836055,2765227.2856509234
3968.9401484744044,2740822.293324071
3965.753722353149,2733194.3807396796
3962.5657222198406,2714145.6129176063
3959.376148074477,2712287.5957148145
3956.1849999170604,2688545.765904039
3952.99227774759,2694065.1887164568
3949.7979815660647,2637340.368483118
3946.6021113724855,2617808.916522082
3943.404667166852,2643369.9415828176
3940.205648949165,2626404.689826571
3937.005056719425,2591332.148115859
3933.8028904776293,2659093.092697261
3930.5991502237807,2594862.8499545273
3927.393835957878,2604334.5677367924
3924.18694767992,2504951.5594872115
3920.978485389909,2631955.057170709
3917.7684490878446,2527092.9892126187
3914.5568387737258,2558179.810578748
3911.343654447552,2512498.2999467603
3908.1288961093255,2579291.6894526826
3904.9125637590446,2463604.0633523096
3901.6946573967093,2515025.644309879
3898.47517702232,2461349.148276153
3895.2541226358776,2486925.6587848966
3892.0314942373807,2444944.6520622713
3888.8072918268294,2469572.83097936
3885.581515404225,2471121.105968901
3882.3541649695653,2431807.813774085
3879.1252405228524,2380637.5787915746
3875.894742064085,2350425.155636381
3872.6626695932646,2343502.882329039
3869.4290231103896,2347773.6197347445
3866.1938026154603,2301293.490547194
3862.9570081084776,2318091.9943895964
3859.7186395894405,2257052.7062256406
3856.4786970583496,2281296.761569365
3853.2371805152043,2254881.122335763
3849.9940899600056,2370859.136835522
3846.749425392753,2163177.37784742
3843.5031868134456,2150540.122747881
3840.2553742220844,2116291.6685004868
3837.005987618669,2067586.1090527785
3833.7550270032,2107689.2158165867
3830.5024923756773,2040180.0348328452
3827.2483837361005,2044917.6541660435
3823.99270108447,2032292.1672036638
3820.7354444207845,1966505.9259398684
3817.476613745045,1971013.9737299616
3814.2162090572524,1914786.62708766
3810.9542303574053,1923661.9101662275
3807.6906776455044,1825596.3130287118
3804.4255509215495,1842102.7882602487
3801.1588501855404,1848753.2108142157
3797.8905754374778,1819396.0999962473
3794.620726677361,1738548.4972112912
3791.349303905189,1741873.150749033
3788.0763071209644,1709763.2679084989
3784.8017363246854,1652801.7026556355
3781.5255915163525,1644197.0470062376
3778.2478726959657,1598724.7943272037
3774.968579863524,1565228.3846230095
3771.6877130190296,1566102.4904662569
3768.4052721624803,1510683.3328911832
3765.1212572938775,1465382.3337503178
3761.83566841322,1457871.7151478673
3758.548505520509,1413479.3708212501
3755.259768615744,1381572.00394927
3751.9694576989255,1447167.6185239544
3748.677572770053,1350721.5907233104
3745.3841138291255,1310922.1948020458
3742.0890808761446,1274990.7795084796
3738.792473911109,1246193.8661311665
3735.4942929340205,1249672.4560631388
3732.1945379448775,1223804.5860807386
3728.8932089436803,1180479.9628738135
3725.590305930429,1145305.4072924026
3722.285828905124,1123683.4535976073
3718.9797778677653,1146200.5892994057
3715.6721528183525,1089280.721378227
3712.362953756885,1072560.3311808205
3709.0521806833644,1059321.7639765495
3705.739833597789,1016085.074493808
3702.4259125001604,996496.2094353671
3699.110417390477,1022107.385312108
3695.7933482687404,987494.683409631
3692.474705134949,984094.5232467828
3689.1544879891044,941179.1155341464
3685.832696831206,960887.9795952208
3682.5093316612524,907989.2582231539
3679.1843924792456,898697.5722689995
3675.8578792851845,909470.3758503636
3672.52979207907,913376.0511500906
3669.2001308609,892526.8044782912
3665.8688956306773,895585.5809189692
3662.5360863884007,876087.543434457
3659.2017031340692,883074.5319803191
3655.865745867685,874887.9399916894
3652.528214589245,865394.332568773
3649.1891092987526,894258.7942344799
3645.848429996205,860983.1309981337
3642.5061766816048,860381.751261208
3639.1623493549496,869752.0333690124
3635.8169480162405,857377.2144971588
3632.4699726654776,873965.982960984
3629.1214233026603,877022.696462607
3625.771299927789,878366.4492629241
3622.419602540864,854960.7175969948
3619.0663311418857,868331.1774205057
3615.7114857308525,871081.9112449574
3612.3550663077654,882079.289718637
3608.9970728726244,887199.7229137266
3605.6375054254295,884831.8834787527
3602.2763639661807,889007.4931758234
3598.913648494877,887159.0467766938
3595.5493590115207,898145.3985012098
3592.1834955161094,895105.464076488
3588.816058008644,886399.5904939049
3585.4470464891256,913710.7343767731
3582.076460957552,920719.1686541132
3578.7043014139254,973000.8982828873
3575.330567858244,927999.6539466545
3571.955260290509,905538.4223442619
3568.5783787107207,947358.9559001077
3565.199923118877,912941.6777998493
3561.819893514981,900067.1144184031
3558.438289899029,956602.7097005708
3555.055112271025,914962.8684425396
3551.670360630965,904787.2213626864
3548.2840349788526,893667.5282567445
3544.8961353146856,917944.9533763792
3541.5066616384643,894598.7440045798
3538.11561395019,888477.3986469466
3534.72299224986,905074.4670445343
3531.3287965374775,902311.594269508
3527.93302681304,895207.5293996609
3524.5356830765495,890754.5761552637
3521.1367653280045,892134.4670892251
3517.7362735674055,923408.3718160032
7150.528755643424,298897.03279014217
7150.147219002398,307399.80474629696
7149.764108349316,307188.31224274094
7149.379423684181,304190.53916599136
7148.993165006992,308072.6209410433
7148.605332317749,292075.36977571895
7148.215925616452,298693.55413831753
7147.824944903101,289306.5487502589
7147.432390177696,300754.0063196567
7147.038261440237,373820.25832768047
7146.642558690724,304711.92628058937
7146.245281929157,292296.1609619741
7145.846431155536,299181.41659834125
7145.446006369862,293585.93333509914
